Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,US,KE,,,574000,stems,Number of specimens,T,A
2020,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,ZA,KE,,,28000,stems,Number of specimens,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,CA,KE,,,200,leaves,kg,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,DE,KE,,40,90,leaves,kg,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,GB,KE,,270,200,leaves,kg,T,A
2020,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,JP,KE,,455,410,leaves,kg,T,A
2020,II,Vanilla planifolia,,Orchidales,Orchidaceae,Vanilla,DK,TZ,,20,,live,,T,A
2020,II,Porites lutea,Anthozoa,Scleractinia,Poritidae,Porites,FR,KE,,,3.5,raw corals,kg,S,W
2020,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,ZA,TZ,,1,,live,,P,F
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,CD,,,70,live,,T,W
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,CD,,15,,live,Number of specimens,T,W
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,CD,,,156,live,,T,W
2020,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,PT,KE,,,1,live,Number of specimens,P,F
2020,II,Rhina ancylostoma,Elasmobranchii,Rhinopristiformes,Rhinidae,Rhina,AE,KE,,2,2,live,Number of specimens,T,W
2020,II,Prunus africana,,Rosales,Rosaceae,Prunus,ES,CD,,20000,102000,bark,kg,T,W
2020,II,Prunus africana,,Rosales,Rosaceae,Prunus,FR,UG,,252567,252567,bark,kg,T,W
2020,II,Prunus africana,,Rosales,Rosaceae,Prunus,IN,CD,,42000,,bark,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,AE,UG,CD,,1000,bark,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,AE,UG,CD,,4500,chips,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,AE,UG,CD,,600,oil,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,AE,UG,CD,,12500,powder,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,AE,UG,CD,,4000,wood product,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,CN,TZ,,,24000,powder,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,IN,UG,CD,,400,oil,kg,T,W
2020,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,UG,CD,,80,,wood product,m3,T,W
2020,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,US,CD,,,13000,live,,T,W
2020,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,AE,KE,,15,15,live,Number of specimens,T,W
2020,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,DE,KE,,,100,live,Number of specimens,T,C
2020,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,DE,KE,,33,,live,,T,C
2020,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,ES,KE,,,100,live,Number of specimens,T,C
2020,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,ES,KE,,100,,live,,T,C
2020,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,PL,KE,,,100,live,Number of specimens,T,C
2020,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,PL,KE,,50,,live,,T,C
2020,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,TW,KE,,,150,live,Number of specimens,T,C
2020,II,Kinixys erosa,Reptilia,Testudines,Testudinidae,Kinixys,KR,UG,,7,,live,Number of specimens,T,F
2020,II,Kinixys spekii,Reptilia,Testudines,Testudinidae,Kinixys,DE,KE,,,100,live,Number of specimens,T,C
2020,II,Kinixys spekii,Reptilia,Testudines,Testudinidae,Kinixys,DE,KE,,67,,live,,T,C
2020,II,Kinixys spekii,Reptilia,Testudines,Testudinidae,Kinixys,US,KE,,,1750,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,AE,KE,,110,150,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,DE,KE,,,2000,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,DE,KE,,1230,,live,,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,ES,KE,,,200,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,ES,KE,,200,,live,,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,GB,KE,,500,800,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,HK,KE,,3000,3550,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,ID,KE,,,1050,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,ID,KE,,1750,,live,,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,JP,KE,,180,360,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,KR,KE,,810,390,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,KR,UG,,7,,live,Number of specimens,T,F
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,MY,KE,,705,600,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,MY,KE,,100,,live,Number of specimens,T,W
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,PL,KE,,,200,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,PL,KE,,150,,live,,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,TH,KE,,,2300,live,Number of specimens,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,TH,KE,,1846,,live,,T,C
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,TW,KE,,,4200,live,Number of specimens,T,C
2020,II,Cycloderma aubryi,Reptilia,Testudines,Trionychidae,Cycloderma,DE,CD,,12,,live,,P,W
2020,II,Cycloderma frenatum,Reptilia,Testudines,Trionychidae,Cycloderma,DE,CD,XX,8,,live,,P,W
2020,II,Varanus albigularis,Reptilia,Sauria,Varanidae,Varanus,KR,UG,,83,,live,Number of specimens,T,F
2020,II,Varanus albigularis,Reptilia,Sauria,Varanidae,Varanus,US,CD,,,1000,live,,T,W
2020,III,Antilope cervicapra,Mammalia,Artiodactyla,Bovidae,Antilope,FR,CD,ZA,2,,horns,Number of specimens,,
2020,III,Canis aureus,Mammalia,Carnivora,Canidae,Canis,US,TZ,,,2,trophies,Number of specimens,H,W
2020,III,Canis aureus,Mammalia,Carnivora,Canidae,Canis,ZA,TZ,,,1,trophies,Number of specimens,H,W
2020,III,Hyaena hyaena,Mammalia,Carnivora,Hyaenidae,Hyaena,MX,TZ,,,1,trophies,Number of specimens,H,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,MX,TZ,,,1,trophies,Number of specimens,H,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,TZ,,,1,trophies,Number of specimens,H,W
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,ET,KE,,,6,live,Number of specimens,P,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,ET,KE,,,2,live,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,US,KE,,,2406.59,feathers,g,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,US,KE,,,17.68,feathers,kg,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,US,KE,,,143600,feathers,Number of specimens,T,C
2020,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,DE,TZ,,,1,trophies,Number of specimens,H,W
2020,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,US,TZ,,,1,trophies,Number of specimens,H,W
2021,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,KE,,,2,tusks,Number of specimens,P,W
2021,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,TZ,,1,,trophies,Number of specimens,H,W
2021,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,TZ,,3,,trophies,,H,W
2021,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CD,,,75,ivory pieces,g,L,W
2021,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,,1.115,unspecified,kg,L,I
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,TZ,,1,,trophies,,H,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,TZ,,2,,trophies,Number of specimens,H,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,1,,trophies,Number of specimens,H,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,TZ,,1,,trophies,,H,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,TZ,,4,,trophies,Number of specimens,H,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,UG,,1,1,trophies,Number of specimens,H,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,TZ,,5,,trophies,Number of specimens,P,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,UG,,,1,trophies,Number of specimens,H,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KE,TZ,,2,,skeletons,Number of specimens,,
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KE,TZ,,2,,skins,Number of specimens,,
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KE,TZ,,2,,skulls,Number of specimens,,
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,TZ,,3,,trophies,,H,W
2021,I,Pan paniscus,Mammalia,Primates,Hominidae,Pan,DE,CD,,1,,skeletons,Number of specimens,S,W
2021,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,PL,UG,,,100,hair,g,S,W
2021,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,CA,UG,,,1,live,Number of specimens,B,C
2021,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,ID,UG,,,1,live,Number of specimens,B,C
2021,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,TH,UG,,,6,live,Number of specimens,B,C
2021,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,ZA,UG,,,6,live,Number of specimens,B,C
2021,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,FR,BI,YE,,1,live,Number of specimens,B,F
2021,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,FR,BI,,1,,live,Number of specimens,P,U
2021,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ZA,KE,,,100,horn pieces,g,L,W
2021,I,Ceratotherium simum cottoni,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,IT,KE,CZ,72,,specimens,Number of specimens,S,F
2021,I,Ceratotherium simum cottoni,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,IT,KE,KE,,24,specimens,Number of specimens,T,
2021,I,Ceratotherium simum cottoni,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,IT,KE,KE,,48,specimens,Number of specimens,,
2021,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,GB,TZ,,106,,specimens,Number of specimens,S,W
2021,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZA,KE,,,100,horn pieces,g,L,W
2021,II,Stephanoaetus coronatus,Aves,Falconiformes,Accipitridae,Stephanoaetus,US,CD,,,5,live,Number of specimens,T,W
2021,II,Disocactus anguliger,,Caryophyllales,Cactaceae,Disocactus,NL,TZ,,38479,,stems,,T,A
2021,II,Epiphyllum pumilum,,Caryophyllales,Cactaceae,Epiphyllum,NL,TZ,,38283,,stems,,T,A
2021,II,Hatiora salicornioides,,Caryophyllales,Cactaceae,Hatiora,NL,TZ,,28000,,live,,T,A
2021,II,Lepismium cruciforme,,Caryophyllales,Cactaceae,Lepismium,NL,TZ,,21892,,stems,,T,A
2021,II,Pfeiffera boliviana,,Caryophyllales,Cactaceae,Pfeiffera,NL,TZ,,26109,,stems,,T,A
2021,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,NL,TZ,,19494,,stems,,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,AU,KE,,,12000,stems,Number of specimens,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,CA,KE,,,83000,stems,Number of specimens,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,,120000,live,Number of specimens,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,250000,,live,,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NL,KE,,,30000,live,Number of specimens,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NL,KE,,1200,,live,,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,222500,,live,,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,1343991,,stems,,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,US,KE,,,1818000,stems,Number of specimens,T,A
2021,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,ZA,KE,,,3000,stems,Number of specimens,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,AU,KE,,,12000,stems,Number of specimens,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,CA,KE,,,83000,stems,Number of specimens,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,,180000,live,Number of specimens,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,360000,,live,,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,NL,KE,,,30000,live,Number of specimens,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,NL,KE,,11900,,live,,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,160823,,stems,,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,US,KE,,,1783000,stems,Number of specimens,T,A
2021,II,Rhipsalis burchellii,,Caryophyllales,Cactaceae,Rhipsalis,ZA,KE,,,3000,stems,Number of specimens,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,AU,KE,,,12000,stems,Number of specimens,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,CA,KE,,,78000,stems,Number of specimens,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,,180000,live,Number of specimens,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,360000,,live,,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,NL,KE,,,30000,live,Number of specimens,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,NL,KE,,10200,,live,,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,74000,,live,,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,15978,,stems,,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,US,KE,,,1788000,stems,Number of specimens,T,A
2021,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,ZA,KE,,,3000,stems,Number of specimens,T,A
2021,II,Rhipsalis clavata,,Caryophyllales,Cactaceae,Rhipsalis,AU,KE,,,12000,stems,Number of specimens,T,A
2021,II,Rhipsalis clavata,,Caryophyllales,Cactaceae,Rhipsalis,CA,KE,,,83000,stems,Number of specimens,T,A
2021,II,Rhipsalis clavata,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,,60000,live,Number of specimens,T,A
2021,II,Rhipsalis clavata,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,120000,,live,,T,A
2021,II,Rhipsalis clavata,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,29793,,stems,,T,A
2021,II,Rhipsalis clavata,,Caryophyllales,Cactaceae,Rhipsalis,US,KE,,,1783000,stems,Number of specimens,T,A
2021,II,Rhipsalis clavata,,Caryophyllales,Cactaceae,Rhipsalis,ZA,KE,,,3000,stems,Number of specimens,T,A
2021,II,Rhipsalis crispata,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,19962,,stems,,T,A
2021,II,Rhipsalis ewaldiana,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,111057,,stems,,T,A
2021,II,Rhipsalis mesembryanthemoides,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,75200,,live,,T,A
2021,II,Rhipsalis mesembryanthemoides,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,48300,,stems,,T,A
2021,II,Rhipsalis paradoxa,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,13176,,stems,,T,A
2021,II,Rhipsalis pilocarpa,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,,60000,live,Number of specimens,T,A
2021,II,Rhipsalis pilocarpa,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,120000,,live,,T,A
2021,II,Rhipsalis pulchra,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,43983,,stems,,T,A
2021,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,AU,KE,,,12000,stems,Number of specimens,T,A
2021,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,CA,KE,,,83000,stems,Number of specimens,T,A
2021,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,,60000,live,Number of specimens,T,A
2021,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,120000,,live,,T,A
2021,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,56862,,stems,,T,A
2021,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,US,KE,,,1723000,stems,Number of specimens,T,A
2021,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,ZA,KE,,,3000,stems,Number of specimens,T,A
2021,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,KE,,,144,fins,kg,T,W
2021,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,ES,KE,,,4094,bodies,kg,T,W
2021,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,ES,KE,,,1262,fins,kg,T,W
2021,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,KE,,,315,fins,kg,T,W
2021,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,KE,XX,35.94,,fins,kg,T,W
2021,II,Cercopithecus lhoesti,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,,3,skins,Number of specimens,E,W
2021,II,Cercopithecus lhoesti,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,3,,specimens,Number of specimens,E,W
2021,II,Cercopithecus lhoesti,Mammalia,Primates,Cercopithecidae,Cercopithecus,IQ,CD,,,6,live,Number of specimens,T,W
2021,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,AF,CD,,,2,live,Number of specimens,T,W
2021,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,,3,skins,Number of specimens,E,W
2021,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,IQ,CD,,,2,live,Number of specimens,T,W
2021,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,AF,CD,,,6,live,Number of specimens,T,W
2021,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,6,6,skins,Number of specimens,E,W
2021,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,IQ,CD,,,6,live,Number of specimens,T,W
2021,II,Cercopithecus nictitans,Mammalia,Primates,Cercopithecidae,Cercopithecus,AF,CD,,,6,live,Number of specimens,T,W
2021,II,Cercopithecus nictitans,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,6,,skins,Number of specimens,E,W
2021,II,Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,Cercopithecus,AF,CD,,,6,live,Number of specimens,T,W
2021,II,Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,5,8,skins,Number of specimens,E,W
2021,II,Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,3,,specimens,Number of specimens,E,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IR,UG,,,150,live,Number of specimens,T,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,UG,,,1,trophies,Number of specimens,H,W
2021,II,Colobus spp.,Mammalia,Primates,Cercopithecidae,Colobus,CN,KE,,,250,specimens,g,S,W
2021,II,Colobus spp.,Mammalia,Primates,Cercopithecidae,Colobus,CN,KE,,,200,specimens,ml,S,W
2021,II,Colobus angolensis,Mammalia,Primates,Cercopithecidae,Colobus,CN,CD,,1,5,skins,Number of specimens,E,W
2021,II,Colobus angolensis,Mammalia,Primates,Cercopithecidae,Colobus,CN,KE,,,350,specimens,g,S,W
2021,II,Colobus angolensis,Mammalia,Primates,Cercopithecidae,Colobus,CN,KE,,,100,specimens,ml,S,W
2021,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,KE,,,350,specimens,g,S,W
2021,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,KE,,,100,specimens,ml,S,W
2021,II,Lophocebus albigena,Mammalia,Primates,Cercopithecidae,Lophocebus,CN,CD,,4,,skins,Number of specimens,E,W
2021,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,CN,CD,,,3,skins,Number of specimens,E,W
2021,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,CN,CD,,3,,specimens,Number of specimens,E,W
2021,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,IQ,CD,,,6,live,Number of specimens,T,W
2021,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BE,TZ,,1,,skulls,Number of specimens,H,W
2021,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,TZ,,1,,skulls,Number of specimens,H,W
2021,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,TZ,,2,,trophies,Number of specimens,H,W
2021,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,RU,UG,,,1,trophies,Number of specimens,H,W
2021,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,SK,TZ,,1,,trophies,,H,W
2021,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,UG,,,2,trophies,Number of specimens,H,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AT,TZ,,1,,trophies,,H,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,BE,TZ,,1,,trophies,Number of specimens,H,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DK,TZ,,3,,trophies,,H,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,HU,TZ,,1,,trophies,,H,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,SK,TZ,,1,,skulls,,H,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,KE,,,50,hair,g,S,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,KE,,,15,skins,g,S,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,KE,,,78.38,specimens,g,S,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,KE,,,421.222,specimens,ml,S,W
2021,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,KE,,,87,specimens,,S,W
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,DE,KE,,50,150,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,ES,KE,,,70,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,GB,KE,,,50,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,JP,KE,,220,240,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,KR,KE,,10,30,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,MY,KE,,,40,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,PL,KE,,50,50,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,RU,KE,,,50,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,TW,KE,,,50,live,Number of specimens,T,C
2021,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,US,KE,,,3060,live,Number of specimens,T,C
